date,temperature_2m (°C)_max,temperature_2m (°C)_min,temperature_2m (°C)_mean,precipitation (mm)_max,precipitation (mm)_min,precipitation (mm)_mean,cloudcover (%)_max,cloudcover (%)_min,cloudcover (%)_mean,surface_pressure (hPa)_max,surface_pressure (hPa)_min,surface_pressure (hPa)_mean,wind_speed_10m (km/h)_max,wind_speed_10m (km/h)_min,wind_speed_10m (km/h)_mean,dewpoint_2m (°C)_max,dewpoint_2m (°C)_min,dewpoint_2m (°C)_mean,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2024-08-31,29.3,20.7,24.883333333333336,0.0,0.0,0.0,100,0,65.5,1011.7,1010.0,1010.9416666666666,14.3,2.3,7.241666666666667,21.4,19.4,20.391666666666666,2024-08-31,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"26,6","0,0","23,6",05:30,"29,7",12:50,12.0,"3,3","5,6",14:00,83.0,91.0,Varias,76.0,07:20
2024-09-01,28.9,21.5,24.64583333333333,1.1,0.0,0.0666666666666666,100,3,60.29166666666666,1010.2,1007.7,1008.7333333333332,13.4,3.1,7.316666666666666,20.7,17.1,18.754166666666663,2024-09-01,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"25,6","0,5","23,6",08:10,"27,6",14:10,8.0,"3,9","8,1",20:40,79.0,91.0,Varias,66.0,09:40
2024-09-02,29.1,19.9,24.7625,0.0,0.0,0.0,100,0,35.333333333333336,1009.1,1007.0,1008.1958333333332,14.3,1.8,6.920833333333333,19.7,16.3,18.15,2024-09-02,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"26,0","0,0","22,6",05:50,"29,4",12:40,36.0,"2,2","5,8",06:00,72.0,89.0,Varias,54.0,09:20
2024-09-03,25.7,19.4,23.25,1.2,0.0,0.15,100,1,64.79166666666667,1010.2,1007.9,1009.0916666666668,13.0,2.8,6.141666666666667,20.5,15.7,18.166666666666668,2024-09-03,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"23,6","3,4","21,0",12:50,"26,3",09:20,12.0,"2,8","13,6",13:50,85.0,93.0,12:40,70.0,09:40
2024-09-04,23.1,17.2,20.120833333333334,4.7,0.0,0.7208333333333333,100,0,64.75,1010.2,1006.1,1008.3125,9.1,0.4,4.970833333333333,18.9,16.2,17.583333333333332,2024-09-04,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"21,4","8,5","19,1",10:40,"23,8",16:00,26.0,"2,8","11,1",18:00,88.0,94.0,10:00,77.0,16:30
2024-09-05,25.5,15.9,20.129166666666663,0.0,0.0,0.0,100,0,58.54166666666666,1006.7,1004.8,1005.9125,14.0,1.5,7.670833333333333,17.0,13.1,15.291666666666666,2024-09-05,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"20,7","0,0","17,0",05:10,"24,4",16:00,,"3,1",,,71.0,91.0,00:00,60.0,10:10
2024-09-06,26.0,18.3,22.08333333333333,0.7,0.0,0.1208333333333333,100,21,61.75,1005.6,1002.2,1003.475,21.9,2.0,10.533333333333331,20.1,15.4,18.2,2024-09-06,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"23,8","1,3","20,3",04:30,"27,2",12:10,11.0,"5,6","11,4",16:50,86.0,94.0,Varias,79.0,13:10
2024-09-07,28.1,19.7,23.766666666666666,0.7,0.0,0.0541666666666666,100,6,56.083333333333336,1006.2,1002.5,1003.8333333333334,17.6,2.1,8.141666666666667,21.9,18.9,20.308333333333334,2024-09-07,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"24,7","5,7","21,3",03:00,"28,1",09:50,20.0,"4,4","9,4",13:40,90.0,94.0,00:00,78.0,15:50
2024-09-08,25.9,20.8,22.5,2.2,0.0,0.35,100,0,73.875,1007.5,1003.8,1005.8583333333332,14.4,0.8,6.870833333333334,21.0,18.5,19.7,2024-09-08,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"22,3","44,7","19,3",12:30,"25,3",00:10,9.0,"1,7","9,7",19:50,92.0,95.0,Varias,80.0,23:40
2024-09-09,26.5,17.0,21.70833333333333,0.3,0.0,0.0208333333333333,96,0,14.0,1011.0,1007.8,1009.0583333333334,18.7,2.5,9.9875,18.8,9.9,15.529166666666669,2024-09-09,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"22,6","0,0","19,0",05:40,"26,3",10:30,35.0,"3,3","8,6",05:20,66.0,85.0,00:20,56.0,Varias
2024-09-10,25.0,17.4,21.02083333333333,0.3,0.0,0.0124999999999999,97,0,28.291666666666668,1011.6,1009.8,1010.6833333333334,15.1,3.6,8.829166666666667,19.0,13.3,16.604166666666668,2024-09-10,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"23,4","0,0","20,5",06:10,"26,3",10:40,19.0,"3,3","8,3",15:10,77.0,90.0,Varias,61.0,09:40
2024-09-11,23.5,15.9,20.075,0.2,0.0,0.025,100,0,58.41666666666666,1010.3,1008.1,1009.3083333333334,13.5,0.5,7.858333333333333,18.0,10.9,15.879166666666668,2024-09-11,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"22,0","0,0","18,9",05:40,"25,2",11:00,36.0,"2,8","7,8",05:00,74.0,91.0,01:40,55.0,08:50
2024-09-12,21.3,15.9,19.141666666666666,2.5,0.0,0.35,100,5,77.45833333333333,1010.3,1006.3,1007.8416666666668,20.9,2.6,9.691666666666666,17.9,14.6,16.216666666666665,2024-09-12,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"20,6","0,5","17,4",22:30,"23,7",09:00,12.0,"3,9","11,4",15:10,83.0,92.0,16:10,65.0,09:00
2024-09-13,22.2,13.2,17.854166666666668,0.2,0.0,0.0083333333333333,88,0,10.458333333333334,1018.3,1010.5,1014.2666666666668,20.1,3.1,8.125,15.8,8.6,12.470833333333331,2024-09-13,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"18,4","0,0","14,8",05:30,"22,1",13:10,21.0,"2,8","7,2",14:30,58.0,83.0,00:00,48.0,08:20
2024-09-14,24.3,12.5,17.979166666666668,0.0,0.0,0.0,92,0,12.291666666666666,1018.8,1014.8,1017.1291666666666,18.7,3.3,8.612499999999999,14.2,5.0,10.15,2024-09-14,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"19,7","0,0","15,1",03:40,"24,3",16:50,19.0,"3,6","8,1",15:30,50.0,69.0,03:40,34.0,09:40
2024-09-15,25.3,11.7,18.3625,0.0,0.0,0.0,0,0,0.0,1015.6,1010.4,1012.6708333333332,12.8,3.4,7.579166666666667,12.7,6.6,10.445833333333333,2024-09-15,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"20,8","0,0","16,1",05:30,"25,6",15:00,22.0,"4,2","10,0",13:00,55.0,69.0,05:30,44.0,11:00
2024-09-16,27.2,13.4,19.683333333333334,0.0,0.0,0.0,100,0,33.458333333333336,1011.8,1007.8,1009.8083333333334,14.2,2.2,7.8875,13.0,6.5,10.0375,2024-09-16,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"22,0","0,0","18,2",03:40,"25,9",10:10,35.0,"2,2","6,9",05:00,48.0,66.0,03:10,38.0,09:40
2024-09-17,23.4,14.3,18.95,0.6,0.0,0.0666666666666666,100,1,61.833333333333336,1011.2,1007.4,1008.6708333333332,18.2,1.5,9.8375,15.6,5.7,11.2,2024-09-17,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"21,0","3,4","17,6",22:50,"24,3",14:50,8.0,"4,2","13,6",17:10,66.0,90.0,22:40,52.0,02:10
2024-09-18,21.6,16.1,18.8125,0.8,0.0,0.05,100,23,64.08333333333333,1012.5,1010.7,1011.3625,17.7,4.5,9.929166666666667,15.6,12.7,13.345833333333331,2024-09-18,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"19,6","7,0","17,5",16:00,"21,7",11:30,10.0,"2,5","12,2",01:00,80.0,94.0,15:50,68.0,08:10
2024-09-19,22.9,15.0,18.8,0.6,0.0,0.0833333333333333,100,3,48.29166666666666,1012.3,1010.0,1010.9291666666668,12.6,0.8,7.141666666666667,17.0,14.1,15.054166666666667,2024-09-19,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"20,3","2,8","16,9",Varias,"23,7",10:10,18.0,"3,6","7,5",14:00,77.0,91.0,Varias,70.0,16:20
2024-09-20,20.8,16.3,18.166666666666668,0.3,0.0,0.0833333333333333,100,21,78.41666666666667,1013.1,1010.7,1011.9583333333334,10.9,3.5,6.716666666666666,16.8,14.3,15.420833333333334,2024-09-20,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"20,0","13,7","17,5",09:50,"22,6",15:50,8.0,"3,9","6,7",20:10,83.0,94.0,Varias,74.0,Varias
2024-09-21,23.0,16.5,19.52083333333333,0.7,0.0,0.1291666666666666,100,34,91.875,1013.0,1010.2,1011.3458333333332,19.1,3.3,9.470833333333331,18.1,14.5,16.695833333333333,2024-09-21,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"20,6","1,2","18,9",05:30,"22,3",13:40,8.0,"4,4","9,7",11:00,86.0,92.0,Varias,68.0,21:10
2024-09-22,23.4,17.3,19.525,2.5,0.0,0.3,100,4,55.5,1010.6,1007.2,1009.1166666666668,9.0,2.6,5.308333333333334,18.6,16.3,17.458333333333332,2024-09-22,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"21,2","0,3","18,9",05:00,"23,5",15:40,9.0,"1,9","7,5",22:50,88.0,92.0,Varias,82.0,Varias
2024-09-23,22.6,16.1,18.916666666666668,3.8,0.0,0.2291666666666666,100,1,49.54166666666666,1009.5,1007.7,1008.7583333333332,14.5,1.1,7.341666666666666,17.9,15.6,16.662499999999998,2024-09-23,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"20,8","0,1","18,3",05:20,"23,2",09:50,9.0,"3,6","11,4",19:50,89.0,93.0,20:40,71.0,13:50
2024-09-24,25.9,15.9,19.77083333333333,6.1,0.0,0.3791666666666666,100,1,58.375,1009.4,1004.9,1007.35,17.0,3.1,7.5375,18.0,12.4,15.966666666666669,2024-09-24,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"22,4","0,0","18,3",01:50,"26,5",15:30,9.0,"3,9","11,7",18:20,74.0,91.0,Varias,46.0,16:20
2024-09-25,24.6,14.0,20.2,0.1,0.0,0.0041666666666666,100,1,59.833333333333336,1009.8,1006.0,1007.8,13.9,3.1,8.045833333333333,17.7,12.7,15.7,2024-09-25,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"21,4","0,0","17,9",06:00,"24,8",15:30,26.0,"3,9","10,3",18:20,78.0,89.0,Varias,64.0,08:50
2024-09-26,27.8,18.1,23.225,0.0,0.0,0.0,99,0,24.041666666666668,1005.7,1001.3,1002.8708333333334,18.7,4.5,10.029166666666669,20.1,14.1,17.508333333333333,2024-09-26,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"25,3","0,0","21,4",03:10,"29,2",16:20,24.0,"4,4","10,8",13:50,81.0,91.0,04:50,60.0,16:10
2024-09-27,25.5,15.1,20.704166666666666,0.0,0.0,0.0,72,0,24.75,1011.7,1004.8,1007.05,21.7,1.0,11.229166666666666,17.6,5.1,10.383333333333336,2024-09-27,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"22,4","0,0","17,7",23:59,"27,0",12:20,9.0,"5,6","13,6",17:30,66.0,91.0,Varias,29.0,14:30
2024-09-28,22.2,11.9,17.099999999999998,0.0,0.0,0.0,99,0,7.208333333333333,1019.5,1012.2,1015.4791666666666,15.7,3.5,10.3125,12.4,4.7,8.304166666666667,2024-09-28,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"18,2","2,5","14,5",05:10,"21,9",11:20,35.0,"3,6","8,6",07:20,58.0,80.0,23:50,48.0,10:10
2024-09-29,23.0,12.3,18.4875,0.1,0.0,0.0125,90,0,22.375,1019.7,1015.8,1017.7625,21.7,4.1,11.0875,14.8,8.4,12.433333333333332,2024-09-29,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"19,8","0,0","16,0",04:50,"23,5",10:40,25.0,"3,9","12,8",14:30,67.0,86.0,00:50,51.0,08:20
2024-09-30,25.1,14.6,19.54583333333333,0.0,0.0,0.0,61,0,9.5,1016.5,1013.7,1015.2041666666668,18.2,3.6,9.129166666666666,18.1,13.4,16.0625,2024-09-30,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"21,7","0,0","18,3",06:20,"25,1",11:20,23.0,"3,6","10,6",15:30,84.0,90.0,Varias,74.0,11:10
2024-10-01,24.4,16.2,20.05,0.0,0.0,0.0,100,0,76.58333333333333,1014.3,1006.7,1010.0875,23.5,2.6,11.4125,18.2,16.1,17.116666666666667,2024-10-01,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"22,4","0,0","19,8",04:40,"25,1",11:10,24.0,"4,2","12,5",14:20,83.0,91.0,Varias,69.0,12:50
2024-10-02,23.4,17.1,19.329166666666666,3.1,0.0,0.6458333333333334,100,38,86.875,1006.5,1000.9,1004.0333333333332,17.5,3.1,8.304166666666667,19.5,16.2,17.604166666666668,2024-10-02,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"19,1","29,3","15,3",23:59,"22,9",09:20,12.0,"5,6","11,4",14:30,92.0,96.0,Varias,83.0,16:40
2024-10-03,22.9,14.9,18.029166666666665,7.9,0.0,1.1166666666666667,100,0,36.16666666666666,1006.2,999.8,1002.875,20.6,5.3,11.141666666666666,15.9,10.7,13.583333333333334,2024-10-03,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"19,0","0,0","14,1",03:20,"24,0",16:50,7.0,"3,1","10,8",01:30,82.0,96.0,00:00,46.0,16:00
2024-10-04,21.8,13.5,17.029166666666665,0.2,0.0,0.0083333333333333,100,0,35.541666666666664,1009.8,1006.4,1007.5541666666668,14.3,4.1,9.3125,14.0,7.5,10.883333333333333,2024-10-04,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"19,0","0,0","15,9",06:00,"22,0",11:00,21.0,"3,6","9,7",12:20,71.0,89.0,23:30,56.0,09:50
2024-10-05,22.4,11.5,17.179166666666667,0.1,0.0,0.0041666666666666,100,4,63.125,1009.9,1006.2,1008.0416666666666,13.0,1.5,6.520833333333333,14.5,10.7,13.0375,2024-10-05,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"19,4","0,0","15,8",06:20,"23,1",13:00,8.0,"3,6","9,7",13:00,74.0,89.0,Varias,49.0,12:40
2024-10-06,26.3,14.2,19.654166666666665,0.0,0.0,0.0,100,10,67.375,1006.4,1003.4,1004.5375,11.1,2.4,6.175,19.4,12.5,15.766666666666666,2024-10-06,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"21,0","0,0","18,0",01:00,"24,0",11:10,21.0,"2,5","7,5",14:10,87.0,93.0,Varias,73.0,09:10
2024-10-07,25.2,16.9,20.704166666666666,1.6,0.0,0.0666666666666666,100,96,99.70833333333331,1004.1,1000.0,1002.1,14.4,0.4,5.433333333333334,21.2,16.7,18.891666666666666,2024-10-07,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"21,6","1,7","18,2",23:30,"24,9",11:40,31.0,"1,7","16,9",22:50,92.0,94.0,19:40,57.0,22:10
2024-10-08,24.0,16.0,19.84583333333333,1.6,0.0,0.1541666666666666,100,0,66.33333333333333,1004.7,998.2,1001.5,24.3,1.6,12.9875,18.5,10.1,12.570833333333333,2024-10-08,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"21,4","0,0","17,5",02:10,"25,2",14:00,28.0,"4,4","12,5",08:20,63.0,89.0,01:40,43.0,Varias
2024-10-09,24.2,15.4,20.575,0.1,0.0,0.0083333333333333,100,0,67.79166666666667,1003.9,993.7,998.275,33.2,4.4,16.058333333333334,17.6,11.5,14.245833333333332,2024-10-09,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"22,4","0,1","20,1",06:20,"24,6",11:30,23.0,"4,4","17,5",14:10,68.0,87.0,20:40,57.0,01:00
2024-10-10,22.8,14.9,18.841666666666665,0.0,0.0,0.0,71,0,18.291666666666668,1008.5,995.6,1002.5208333333334,15.5,1.5,7.491666666666667,15.3,9.9,12.541666666666666,2024-10-10,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"20,2","0,0","17,3",06:20,"23,0",00:10,28.0,"2,5","10,8",03:00,66.0,87.0,23:40,60.0,12:00
2024-10-11,21.7,14.0,16.837500000000002,0.1,0.0,0.0041666666666666,100,1,43.79166666666666,1011.5,1008.8,1009.9541666666668,10.3,1.8,5.558333333333334,15.1,10.9,13.479166666666666,2024-10-11,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"18,6","0,0","16,0",06:00,"21,2",10:40,17.0,"2,8","6,7",16:10,85.0,91.0,Varias,78.0,Varias
2024-10-12,22.3,14.2,18.28333333333333,0.5,0.0,0.0791666666666666,100,1,82.79166666666667,1011.3,1007.9,1009.2125,18.4,3.5,8.320833333333333,18.6,13.3,16.116666666666667,2024-10-12,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"20,0","0,6","16,7",06:00,"23,2",13:30,22.0,"1,7","7,2",13:30,89.0,93.0,10:40,73.0,14:10
2024-10-13,22.3,14.5,18.320833333333333,0.0,0.0,0.0,100,1,60.29166666666666,1014.4,1011.7,1013.0333333333332,12.9,4.2,7.908333333333334,18.0,13.2,15.879166666666665,2024-10-13,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"19,7","0,0","17,6",06:20,"21,8",14:40,8.0,"2,5","8,1",10:40,89.0,93.0,Varias,79.0,09:00
2024-10-14,23.9,16.2,19.8625,0.0,0.0,0.0,100,20,90.54166666666669,1014.0,1011.5,1012.5541666666668,18.0,3.3,10.304166666666667,19.6,15.9,18.0,2024-10-14,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"20,3","0,0","18,5",06:00,"22,1",13:30,11.0,"4,7","11,1",19:50,93.0,94.0,Varias,90.0,Varias
2024-10-15,23.0,17.7,20.34583333333333,3.0,0.0,0.3,100,14,85.16666666666667,1011.9,1006.0,1008.1791666666668,19.8,5.0,11.658333333333331,19.9,17.1,18.229166666666668,2024-10-15,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"21,2","0,0","19,7",06:30,"22,8",10:00,99.0,"5,6","10,3",08:50,92.0,94.0,Varias,87.0,Varias
2024-10-16,24.0,16.2,19.8375,7.9,0.0,0.5208333333333334,100,0,51.79166666666666,1007.1,1005.0,1005.7458333333334,17.1,1.9,7.325,18.8,16.2,17.625,2024-10-16,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"22,0","0,0","19,4",06:30,"24,5",10:50,20.0,"3,6","8,6",13:10,90.0,94.0,Varias,84.0,15:00
2024-10-17,21.6,15.0,18.525,1.4,0.0,0.225,100,8,57.0,1007.8,1003.5,1005.5583333333334,19.1,2.6,8.604166666666666,18.5,10.5,15.229166666666666,2024-10-17,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"20,6","0,4","16,2",23:00,"25,0",12:00,31.0,"3,3","13,6",15:20,72.0,94.0,08:40,57.0,16:00
2024-10-18,19.8,12.5,15.808333333333332,0.1,0.0,0.0041666666666666,100,1,48.833333333333336,1013.8,1008.5,1011.4333333333334,14.8,2.5,8.75,13.2,9.1,10.775,2024-10-18,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"16,8","0,0","14,6",06:00,"19,1",10:20,33.0,"4,7","8,9",07:20,74.0,91.0,20:50,57.0,10:20
2024-10-19,21.1,9.7,14.933333333333332,0.0,0.0,0.0,100,0,29.75,1015.3,1012.5,1013.4875,12.1,1.9,6.170833333333333,13.5,7.9,10.995833333333332,2024-10-19,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"17,6","0,0","13,8",05:30,"21,5",12:00,21.0,"2,8","6,9",14:30,69.0,89.0,Varias,54.0,11:10
2024-10-20,23.8,11.8,17.216666666666665,0.0,0.0,0.0,100,67,96.625,1019.9,1014.5,1016.7708333333334,9.9,0.8,6.391666666666667,14.8,10.3,12.566666666666668,2024-10-20,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"20,0","0,0","15,0",04:30,"24,9",12:40,2.0,"1,4","5,8",06:50,70.0,91.0,19:00,53.0,10:50
2024-10-21,22.8,13.9,17.829166666666666,0.0,0.0,0.0,100,0,39.79166666666666,1020.5,1018.8,1019.6666666666666,14.6,4.0,7.895833333333333,16.5,11.7,14.4,2024-10-21,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"20,2","0,0","17,1",03:00,"23,2",10:20,10.0,"3,9","6,9",11:20,86.0,93.0,Varias,67.0,09:30
2024-10-22,22.1,13.4,17.470833333333335,0.1,0.0,0.0041666666666666,100,2,66.70833333333333,1023.3,1020.2,1021.4208333333332,19.6,4.0,8.5625,15.7,12.6,14.4875,2024-10-22,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"18,8","0,0","16,8",04:20,"20,9",10:00,10.0,"4,7","11,1",10:40,90.0,92.0,Varias,76.0,08:40
2024-10-23,22.2,13.6,17.304166666666667,0.0,0.0,0.0,100,0,31.791666666666668,1023.2,1020.8,1022.0791666666668,10.1,0.9,5.729166666666667,15.7,13.1,14.395833333333334,2024-10-23,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"19,4","0,0","15,8",05:50,"23,0",12:10,10.0,"2,2","5,8",16:00,83.0,92.0,23:40,65.0,10:00
2024-10-24,21.7,13.1,16.716666666666665,0.1,0.0,0.0125,100,1,78.91666666666667,1021.1,1016.4,1018.3375,9.3,0.9,5.345833333333334,16.1,13.0,14.708333333333334,2024-10-24,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"18,4","0,0","15,2",05:00,"21,5",12:40,20.0,"2,2","5,0",16:20,88.0,93.0,Varias,83.0,08:50
2024-10-25,21.0,14.2,16.841666666666665,3.6,0.0,0.3625,100,64,98.45833333333331,1016.3,1011.6,1013.2416666666668,12.8,1.1,6.15,17.6,13.8,15.383333333333333,2024-10-25,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"18,9","31,9","16,0",05:00,"21,8",14:00,26.0,"3,3","10,8",23:59,91.0,93.0,Varias,83.0,08:40
2024-10-26,17.6,11.4,15.766666666666666,4.0,0.0,0.475,100,13,80.0,1011.7,1006.1,1008.4208333333332,14.7,1.6,6.333333333333333,16.1,9.8,14.504166666666668,2024-10-26,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"16,2","17,9","13,7",23:40,"18,7",13:20,32.0,"1,4","10,0",05:30,90.0,94.0,Varias,82.0,13:10
2024-10-27,18.9,10.1,14.820833333333333,3.7,0.0,0.2833333333333334,100,30,92.625,1016.9,1009.7,1012.7666666666668,20.2,5.3,11.729166666666666,14.8,9.2,12.2,2024-10-27,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"16,1","0,9","12,7",Varias,"19,5",15:00,9.0,"8,1","14,7",15:10,88.0,94.0,Varias,77.0,16:10
2024-10-28,19.8,16.7,18.10833333333333,1.8,0.0,0.2541666666666667,100,37,96.04166666666669,1018.4,1015.4,1016.4791666666666,23.3,11.7,16.691666666666666,17.4,13.7,15.575,2024-10-28,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"19,2","8,6","17,5",23:59,"20,8",13:00,9.0,"7,8","12,2",17:40,89.0,94.0,Varias,84.0,Varias
2024-10-29,21.2,15.9,18.575,0.1,0.0,0.0125,100,10,84.16666666666667,1018.6,1015.8,1017.2458333333334,26.1,5.8,17.520833333333332,17.0,13.6,15.770833333333334,2024-10-29,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"19,3","0,1","17,2",01:00,"21,4",14:00,9.0,"7,8","15,0",16:50,91.0,92.0,Varias,83.0,23:50
2024-10-30,19.1,17.8,18.45833333333333,10.9,0.0,1.4791666666666667,100,68,91.20833333333331,1016.1,1013.7,1014.9041666666668,30.9,11.4,21.975,17.5,15.2,16.170833333333334,2024-10-30,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"19,3","21,0","17,8",13:00,"20,8",01:50,99.0,"8,1","15,3",Varias,91.0,94.0,12:40,82.0,01:30
2024-10-31,21.4,15.7,18.691666666666663,4.2,0.0,0.1958333333333333,100,3,43.29166666666666,1017.8,1015.4,1016.6833333333334,23.5,1.6,13.383333333333333,17.4,14.4,16.070833333333333,2024-10-31,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"20,0","13,4","18,3",Varias,"21,6",10:30,8.0,"7,5","12,2",04:00,91.0,94.0,Varias,80.0,10:20
2024-11-01,19.9,13.1,16.641666666666666,6.3,0.0,0.3124999999999999,100,70,96.16666666666669,1017.9,1016.3,1016.9791666666666,15.4,3.8,8.254166666666666,17.0,12.5,14.354166666666666,2024-11-01,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"18,6","0,0","16,0",06:00,"21,2",11:20,99.0,"3,9","12,5",Varias,88.0,94.0,01:10,81.0,13:10
2024-11-02,18.8,13.9,16.616666666666667,6.7,0.0,0.8333333333333334,100,55,95.41666666666669,1018.7,1014.3,1015.8333333333334,27.4,3.2,13.0,16.1,12.5,14.320833333333333,2024-11-02,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"18,6","0,1","16,7",23:59,"20,4",11:40,8.0,"7,8","16,4",14:20,86.0,91.0,Varias,79.0,Varias
2024-11-03,18.5,13.6,16.67083333333333,0.6,0.0,0.1125,100,35,86.33333333333333,1019.6,1018.1,1018.8541666666666,16.6,4.8,9.020833333333334,16.9,12.9,15.275,2024-11-03,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"18,2","3,2","16,2",06:40,"20,2",12:00,99.0,"6,7","11,1",Varias,91.0,94.0,Varias,88.0,04:50
2024-11-04,19.9,15.9,17.575,6.5,0.0,0.6,100,50,92.54166666666669,1019.1,1017.5,1018.3125,12.9,5.0,8.708333333333334,17.5,15.3,16.379166666666666,2024-11-04,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"18,0","30,4","15,9",10:30,"20,0",14:30,34.0,"4,4","11,1",10:30,91.0,95.0,10:40,89.0,Varias
2024-11-05,21.9,15.3,17.720833333333335,3.1,0.0,0.2583333333333333,100,9,66.66666666666667,1018.9,1017.1,1017.8083333333334,9.8,1.3,5.041666666666667,17.2,14.6,15.95,2024-11-05,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"20,5","0,0","17,7",04:00,"23,3",11:50,9.0,"2,5","5,0",22:20,91.0,93.0,Varias,85.0,11:00
2024-11-06,20.6,13.7,16.412499999999998,4.0,0.0,0.325,100,13,53.66666666666666,1021.3,1018.5,1020.1958333333332,12.0,2.2,5.616666666666667,16.6,13.0,14.991666666666667,2024-11-06,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"18,9","0,0","16,7",22:00,"21,1",11:00,9.0,"3,9","7,2",Varias,89.0,92.0,00:00,86.0,Varias
